11.192179679870605,1.7685000896453857,118.23881530761719
18.758054733276367,4.5394206047058105,4809.6201171875
1.114135980606079,2.4977779388427734,168.01248168945312
6.341275691986084,9.281805038452148,7140.3017578125
16.785764694213867,3.80094575881958,119.79707336425781
7.3196330070495605,6.826595306396484,18.58361053466797
9.67745590209961,4.745357036590576,10.259047508239746
5.899084568023682,8.22571849822998,44.628196716308594
8.371514320373535,7.803501605987549,19.89399528503418
4.78929328918457,9.070908546447754,168.36495971679688
